smiles,staphylococcus_aureus
CO[C@@H]1C[C@H]2[C@]3(C)CC[C@H]4C(C)(C)CCC[C@]4(C)[C@H]3C[C@@H](OC(C)=O)[C@]2(C)C2=C1C(=O)N(CC(=O)[O-])[C@H]2OC.[Na+],0
C/C=C(\C(C)C)[C@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@H](C)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]4(O)CC3=CC[C@]12C,0
C=C(C(CC(O)C(C)(C)O)OC(=O)/C(C)=C\C)[C@H]1C[C@H]2O[C@@]2(C)C(=O)[C@@H]1OC(=O)/C(C)=C\C,0
CCCCC[C@H]1CCCCCCCCCC(=O)O[C@@H]2[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)[C@H](C)O[C@@H](O[C@H]3[C@H](O[C@H]4[C@H](O1)O[C@H](C)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@@H]2OC(=O)[C@@H](C)CC,0
C/C(=C\[C@@H](C)[C@H]1C[C@@H](O)[C@H]2[C@@H]3C[C@H](O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)[C@H](C)[C@@H](C)CO,0
CC(C)=CCC/C(C)=C/Cc1c(O)c2c(c(C(=O)/C=C/c3ccccc3)c1O)OC(C)(C)C=C2,0
Oc1ccc(Cc2nc(O)c3ccccc3n2)cc1,0
Cc1c2c(cc3scc(CO)c13)C(=O)CC[C@@H]2C,0
C=C(C)[C@H]1CC[C@]2(C)C/C=C(\C)CC[C@@H]3O[C@@]3(C)CC[C@@H]12,0
Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(O)c3c(c(C)c1O2)C(=O)CC(C)(C)O3,0
CC(C)=CC(CO)/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1,0
COc1cc(O)c2c(c1)C(=O)C1=C(C[C@@H](O)[C@@](C)(O)[C@@H]1O)C2=O,0
C=C(C)[C@@H]1C[C@@H](OC(=O)/C(C)=C/C)[C@@]2(C1)C(C)=CC(=O)[C@H](O)[C@H]2C,0
CC(C)=CCc1cc2c(cc1O)OC[C@H]1c3ccc(O)c(CC=C(C)C)c3O[C@@H]21,1
C[C@@H]1N[C@H](CCCCCCCCCCC2=C[C@@H](CCCCCCCCCC[C@@H]3CC[C@@H](O)[C@H](C)N3)[C@@H]3CCCN3C2)CC[C@H]1O,1
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0
COC(=O)c1cc(OC)c(C(=O)c2c(O)cc(C)cc2OC)c(O)c1OC,1
C/C=C/C[C@H](C)C[C@H](C)C(=O)c1c(O)ccnc1O,0
COC[C@@H]1N=C(O)[C@@H]2CCCNN2C(=O)[C@H](C(C)(C)C)OC(=O)[C@@H](C2(C)CC2)N=C(O)[C@@H]2C[C@@]3(O)c4ccc(Cl)c(Cl)c4N[C@H]3N2C(=O)[C@@H]([C@H](O)CC(=O)O)N=C1O,0
C/C1=C\[C@@H]2C=C[C@H](C)C[C@]23OC(=O)C(=C3O)C(=O)[C@@]2(C)[C@H]3[C@H](C=C[C@H]2/C(C)=C/C[C@@H]1O)[C@@H](O)[C@@H](C)C[C@@H]3C,0
CCc1cc(O)c2c3c(c(O)cc2c1)C(=O)c1c(O)cccc1C3=O,1
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,0
CC1=CCC(C(C)C)=CC1,0
COc1cc(O)c2c(=O)oc(C[C@@]3(C(Cl)Cl)C[C@@H](O)C(=O)O3)cc2c1,0
OC=N/C=C\c1ccc(O)cc1,0
COC(=O)[C@]12C(=O)C(C)C(=O)[C@@]1(C)C(C)=C[C@@H]1[C@@]3(C=O)CC[C@@H](OC(C)=O)C(C)(C)[C@@H]3CC[C@]12C,0
COc1cc(OC)c2c(c1O)C(=O)C1=C(CO[C@@H](C)C1)C2=O,0
C[C@H](O)c1cc2c(o1)C(=O)c1c(O)cccc1C2=O,1
COc1ccc([C@@H]2COc3c(ccc4c3C=CC(C)(C)O4)C2)c(O)c1,1
CC(C)=CC[C@@H]1C[C@@]2(CC=C(C)C)C(=O)C3(CC=C(C)C)C[C@]1(C)[C@]2(O)/C(=C(/O)c1ccccc1)C3=O,0
CC(O)=N[C@@H](CCCN=C(O)C[C@@H](N)CCCN)CC(O)=N[C@@H]1[C@H](O)[C@@H](OC(=N)O)[C@@H](CO)O[C@H]1NC1=N[C@@H]2[C@H](O)CN=C(O)[C@H]2N1,0
COC(=O)c1cc(OS(=O)(=O)O)cc(OC)c1C(=O)c1c(OC)cc(C)cc1OC,1
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
Oc1ccc(C(O)c2nccc3c2[nH]c2ccccc23)cc1,0
CCCCCCCCc1ccc(OC)c2[nH]c(C)c(OC)c(=O)c12,0
Oc1ccc2c(c1)CCc1ccc(cc1)Oc1cc(ccc1O)CCc1ccc-2c(O)c1,1
CC(C)=CCc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](O)[C@@H](OC(=N)O)[C@H]4O)c(C)c3oc2=O)ccc1O,1
CC[C@]12CCCn3c(C=O)cc(c31)-c1ccccc1N=C(O)CC2,0
Cc1cc2nc3nc(O)nc(O)c3nc2cc1C,0
C=C1[C@@H](C)[C@H]2[C@H](Cc3ccc(O)cc3)N=C(O)[C@@]23[C@H]2[C@H]4[C@@H](C[C@H](C)C=C(C)[C@@H]4C[C@H]3O)O[C@H]12,0
CC(O)=N[C@@H](CCCN)CC(O)=N[C@@H]1[C@H](O)[C@@H](O)[C@@H](COC(=N)O)O[C@H]1NC1=N[C@@H]2[C@H](O)CN=C(O)[C@H]2N1,0
CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,0
COc1cc(O)c2c(c1)[C@H](O)[C@@H]1[C@@H](C2=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O,0
C/C=C/C1=CC2=C(CO1)C(=O)[C@](C)(O)[C@H](OC(=O)c1c(C)cc(O)c(O)c1OC)C2,0
C=C(C)[C@H]1CC[C@H](C)C[C@@H]1c1c(O)cc(/C=C/c2ccccc2)cc1O,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1
COc1cc2[nH]c3ccc(O)c(-c4c(O)c(C)cc5c4[nH]c4ccc6c(c45)C=CC(C)(C)O6)c3c2cc1C,1
CCCCCCC(C)/C=C(\C)C(=O)O[C@@]1(C)C(=O)C=C2C=C(c3c(C)cccc3O)OC=C2C1=O,1
CCC/C=C/CCCCc1cccc(O)c1,0
CC[C@@H](O)[C@H]1C[C@H]2OC(=O)c3c(cc(OC)c(OC)c3O)[C@H]2O1,0
C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1
C=C(C)[C@@H]1CC[C@](C)(O)[C@H]2CC[C@](C)(O)[C@H]2C1,0
CC(=O)OC[C@]12CCCC(C)(C)[C@@H]1CC[C@@]1(C)[C@@H]3CC=C(C(=O)O)[C@@H](C=O)[C@@]3(C)CC[C@@H]12,0
C=C(C)[C@]1(O)CC[C@]2(C)[C@H](CC=C(C)[C@]23Oc2cc(-c4cccnc4)oc(=O)c2[C@@H]3O)[C@@]12CCC(=O)OC2,0
CCCCCCCCO[C@]1([C@@H]2CSC(O)=N2)C[C@H]2C[C@@H](CC[C@H](C)/C=C\CC/C(C)=C\C(=O)O2)O1,0
C=C(C)[C@H]1COc2c(C)cc3oc4c(C[C@H](OC=O)C(C)(C)O)ccc(O)c4c(=O)c3c2[C@@H]1O,0
O=c1c2ccccc2oc2cc(O)cc(O)c12,0
CC1(C)CCC[C@]2(C)[C@H]3CC/C(=C\OS(=O)(=O)[O-])[C@H](CCc4ccoc4)[C@@]3(C)CC[C@@H]12.CN1CN(C)c2c1c(=O)n(C)c(=[N+](C)C)n2C,1
CCCCCOc1cc(C)cc(Oc2cc(C)cc(OCCCCC)c2)c1,0
C[C@H](CC[C@H](O)[C@](C)(O)CO)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,0
COC(=O)C[C@H]1C(C)(C)[C@H](OC(C)=O)[C@@H]2C=C3[C@H]([C@H](OC(C)=O)C[C@]4(C)[C@H]3CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,0
CC(C)=CCc1cc(-c2cc(=O)c3ccc(O)c(CC=C(C)C)c3o2)ccc1O,0
CC1(C)O[C@@H]1Cc1cc(C(=O)O)ccc1O,0
COc1cc(OC(C)=O)ccc1-c1oc2cc3c(cc2c1C=O)OCO3,0
CC(C)C[C@@H]1N=C(O)[C@H](CCCN)N=C(O)[C@H](C(C)C)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)[C@H](CC(=O)O)N=C(O)[C@H](CC(=N)O)N=C(O)[C@@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(O)cc2)N=C1O,1
CCCCCC(=O)O,0
COc1cc(O)c2c(c1)[C@H](O)[C@@H]1[C@@H](C2=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O,0
CC[C@H](C)C(=O)O[C@@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,1
COc1cc2oc3cc(O)c4c(c3c(=O)c2c(O)c1CC=C(C)C)C=CC(C)(C)O4,0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,1
CC(C)CC1(O)C(=O)C(C)(C)C(O[C@@H]2O[C@H](COC(=O)c3cc(O)c(O)c(O)c3)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)C1=O,0
COc1ccc2c(=O)cc(/C=C/S(C)=O)oc2c1,1
CCCCCCCC(O)=N[C@H](C(O)=N[C@@H](Cc1ccccc1)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](C)C(O)=N[C@H](C(=O)O)C(C)C)C(C)C,0
C/C(=C\C(=O)OCCCCCCCC(O)=Nc1c(O)nc2cssc1-2)[C@@H](O)[C@@H]1OC[C@H](C/C=C/[C@@H](C)C(C)C)[C@@H](O)[C@H]1O,1
Cc1c2c(cc3c1C(=O)CC(C)(C)O3)Oc1c(C=O)c(O)c(Cl)c(C)c1C(=O)O2,0
COc1cc([C@H](O)CCCO)oc(=O)c1,0
C=C(C)C(O)Cc1c(O)c(C(=O)[C@@H](C)CC)c2oc3c4c(c(C(=O)[C@@H](C)CC)c(O)c3c2c1O)OC(C)(C)C=C4,0
COC(=O)c1[nH]c(C(=O)OC)c(-c2c[nH]c3ccc(Cl)cc23)c1-c1c[nH]c2ccccc12,0
CCCCCCC(=O)C1(O)C=C(CCCCC)C(=O)O1,0
CCCCCCCCCO,0
[O-][N+]1=C([C@H]2[C@@H]3CCN4CCCC/C=C\CC[C@@]5(O[C@@H]25)[C@@H]2NCCCCCCCC[C@@]23C4)c2[nH]c3ccccc3c2CC1,1
CC(C)CCCCCCCCCC(O)=N[C@@H](CC(=N)O)C(=O)O,0
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@]4(C)C=CC(=O)[C@@H](C)[C@@H]4[C@H](OC(C)=O)C(=O)[C@@]32C)/C1=C1\CC[C@@H](C(C)(C)O)OC1=O,0
Oc1ccc(CCCCCCCCCc2c(O)cccc2O)cc1,1
COc1cc(O)c2c(c1)[C@H](O)[C@@H]1[C@H](C[C@@H](O)[C@@](C)(O)[C@@H]1O)C2=O,0
CC(C)=C1C(=O)N(O)c2cc(Br)c(Br)cc21,0
COC(=O)C1=C(c2cc(Br)c(O)c(Br)c2)C(=O)OC1=C(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,1
CC(C)C[C@H](N=C(O)[C@H](CO)N=C(O)[C@@H]1CCCN1C(=O)[C@H](CO)N=C(O)[C@H](CC(C)C)N=C(O)[C@@H](N)CCCCN)C(O)=NCC(=O)N1CCC[C@H]1C(O)=N[C@H](C(O)=N[C@@H](CO)C(O)=N[C@@H](CCCCN)C(O)=NCC(O)=N[C@@H](CCCCN)C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](C)C(O)=NCC(O)=N[C@@H](CCC(=N)O)C(O)=N[C@@H](CCCNC(=N)N)C(=N)O)C(C)C,0
CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c2c1O[C@H](c1ccccc1)[C@H](O)C2=O,0
Cc1cc(O)cc(Oc2cc(O)cc(C)c2CC(=O)C(C)C)c1,0
COc1cc(OC)c(OC)cc1/C=C/C(=O)[O-],1
C=C(C)C(CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,1
CCCCCCCCCCCCCCCCCCCCCC(=O)O,0
Oc1cccc2c1[C@H](O)[C@@H]1O[C@@H]1C21Oc2cccc3cccc(c23)O1,0
CC1=C/C(=C2/[C@H](C)CC[C@@H]2C(C)C)OC1=O,0
O=C(c1ccc(O)cc1)c1nccc2c1[nH]c1ccc(Br)cc12,0
CC(C)=CCCC(C)(O)CCC/C(C)=C/Cc1c(O)c(Cl)c(C)c(C(=O)O)c1O,0
CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1O,0
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0
O=C1[C@H](Cc2ccccc2)N=C(O)[C@@H]2C[C@]3(O)c4ccccc4N[C@@H]3ON12,0
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0
Cc1c(O)c(C)c2c(C)c(CO)oc(=O)c2c1O,0
CC(C)(O)[C@@H]1C[C@@H](O)[C@]2(C)C(CC[C@@]3(C)[C@H]2CC[C@H]2Cc4c([nH]c5ccccc45)[C@@]23C)O1,0
COc1cc(O)c2cc(-c3cc(OC)c(C)c(OC)c3C)oc2c1,0
CCCCCCCC[C@H]1CCC(=O)c2[nH]c(C)c(OC)c(=O)c21,0
N=C(N)NCCCCC1NCCc2c1n(O)c1cc(Br)ccc21,0
COc1cccc(OC)c1C(O)=N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1
N=C(O)c1cccc2nc3ccccc3nc12,1
CCC(O)C#CC#CC=C=CCCCCC(=O)O,0
CC(C)C1=C2C/C=C(/C=O)[C@@H]3C(=O)[C@@H](O)[C@@H](C)[C@H]3C[C@]2(C)CC1,0
COc1cc(OC)cc([C@@H]2[C@@H](c3ccc(O)cc3)c3c(OC)cc(OC)cc3[C@H]2[C@@H](OC)c2ccc(O)cc2)c1,0
C/C=C/c1cc(=O)c2c(o1)C[C@@H](O)C[C@H]2O,0
CC(C)C1=CC(=O)[C@](C)([C@H]2[C@H](O)C[C@@]3(C)[C@@H]4CC=C5[C@@H](CC[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C5(C)C)[C@]4(C)C(=O)C[C@]23C)O1,0
C=C1CCCC(C)(C)C1CC[C@@]1(C)c2c(O)cc3c(c2O[C@@H]1C)C(=O)C=C(OC)C3=O,1
CC(=O)c1c(O)cccc1O,0
CCCCCCCCC[C@@H]1CC(O)=C(C(=O)CCCC)C(=O)O1,1
COC(=O)C(C)(O)[C@](O)(C[C@H](C)CC/C=C(/C)CC/C=C(/C)CCCc1ccoc1)C(=O)OC,0
O=C(O)c1ccc(OC[C@H](O)CCO)cc1,0
CC1(C)CC(=O)c2cc3c(cc2O1)CC(C(C)(C)O)O3,0
CC(C)c1c(O)ccc2c1CC[C@H]1C(C)(C)[C@@H](O)CC[C@]21C,0
O=c1cc(O)cc([C@H]2c3c(cc(/C=C/c4cc(O)c(O)cc4-c4c(O)cc(/C=C/c5ccc(O)c(O)c5)oc4=O)oc3=O)O[C@@H]2c2ccc(O)c(O)c2)o1,0
COC1=C[C@@]2(OC(=O)c3cc(C(C)=O)cc(OC)c32)C(=O)C(OC)=C1,0
C=C[C@@]1(C)C=C(C)[C@@H]2[C@@H]3[C@H](Oc4ccc(cc4)C[C@@H]4C(O)=NC(=O)[C@H]4C(=O)[C@H]31)[C@@H]1[C@@H](C)C[C@@H](C)C[C@]12C,1
CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Pb+2],0
C/C=C(\C)C(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]2[C@H]3OC(=O)CCCCCCCCC[C@H](CCCCC)O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](COC(=O)[C@H](C)[C@@H](C)O)[C@@H](O)[C@H](O)[C@H]4O[C@H](O[C@H]2C)[C@@H]3OC(=O)[C@@H](C)CC)O[C@@H]1C,1
COc1cc(OC)cc([C@H]2c3cc(/C=C/c4cc(O)cc(O)c4)ccc3O[C@@H]2c2ccc(O)cc2)c1,0
CC1=C(C)[C@@](C)(C2=CCC(CO)=CC2)CC1,0
C[C@]12C[C@@H](O)[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)C[C@@H](O)[C@]12O,0
COc1cc(C)c(-c2cc(OC)c(Cl)c3c2C(=O)[C@@]2(O)C(=O)c4c(O)cc(O)cc4C(C)(C)[C@H]2C3)c(OC)c1,1
Oc1ccc([C@H]2Oc3ccc(/C=C/c4cc(O)cc(O)c4)cc3[C@@H]2c2cc(O)cc(O)c2)cc1,0
COc1cc(OC)c2c(c1)[C@@H]([C@@H](OC)c1ccc(O)cc1)[C@H](c1cc(O)cc(O)c1)[C@H]2c1ccc(O)cc1,0
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@]4(C)C=CC(=O)[C@@H](C)[C@@H]4[C@H](O)C(=O)[C@@]32C)/C1=C1\CC[C@@H](C(C)(C)O)OC1=O,0
CC(C)[C@@H](O)CC[C@@H](C)[C@H]1C[C@@H](O)[C@H]2[C@@H]3C[C@H](O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
COc1c(C)n(OC)c2c(c1=O)[C@@H](CCCCCc1ccccc1)CCC2,0
COC(=O)c1cc2c([nH]c3ccccc32)c(O)c1-c1c(O)c(C=O)cc2c1[nH]c1cc(OC)ccc12,0
N=C1N[C@H]2N3C(=N)N[C@@H](O)[C@@]34[C@H]([C@H](CNC(=O)c3cc(Br)c[nH]3)[C@@H](CNC(=O)c3cc(Br)c(Br)[nH]3)[C@@H]4Cl)[C@@]2(O)N1,0
C[C@@H]1CC(=O)C2=C(O1)O[C@]1(C)CC[C@H]3C(C)(C)[C@H](O)C[C@H](O)[C@]3(C)[C@H]1C2,0
CC(C)=CCc1cc(C(=O)O)ccc1O,0
COC(=O)C1CCC(=O)N1Cc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,0
COc1cc2c(cc1C)C(=O)C=C1C2=C(C2=Cc3c(cc(O)c4cc(C)c(O)cc34)C(C)(C)C2=O)C(=O)C1(C)C,1
COc1ccc2c(c1)c1ccnc3ccc(=O)n2c31,0
Cc1c(O)c(C(=O)C(C)C)c2oc3c(C(=O)C(C)C)c(O)c(C)c(O)c3c2c1O,0
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0
CC1=C(/C=C/Cl)CC(Cl)C(C)(Cl)C1,0
C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1,0
CCC(C)[C@@H](C(=O)O)n1c(C)cc2c3c(c(C)c(O)c2c1=O)OC[C@H](C(C)(C)O)C3,0
CC1=CC2(C)C(=C(C)[C@H]3[C@H]4C[C@@H](C)C[C@@H](C)[C@@H]4[C@@H]4Oc5ccc(cc5)C[C@H]5C(O)=NC(=O)[C@@H]5C(=O)[C@H]2[C@H]43)[C@H]1C,0
COc1ccc2oc3c(O)c4c(c(O)c3c(=O)c2c1O)-c1c(cc(CC(C)=O)c(C(O)=N[C@@](C)(CO)C(=O)O)c1O)CC4,0
COC(O)=N[C@H]1[C@@H](C)O[C@@H](O[C@H]2C/C=C(\C)[C@@H]3C=C[C@@H]4[C@@H](O[C@H]5C[C@@H](O[C@H]6C[C@@H](O)[C@@H](O[C@@H]7C[C@@H](O)[C@@H](O)[C@H](C)O7)[C@H](C)O6)[C@@H](OC(C)=O)[C@H](C)O5)[C@@H](C)C[C@H](C)[C@H]4[C@]3(C)C(=O)C3=C(O)[C@@]4(CC(/C=C/C(C)=O)=C[C@H](O)[C@H]4/C=C/2C)OC3=O)C[C@]1(C)N,0
COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@H]1N(CC3)C2,0
C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)N=C(O)[C@@]23[C@H]2[C@H]4[C@@H](C[C@H](C)C=C(C)[C@@H]4C[C@H]3O)O[C@H]12,0
COc1cc(OC)cc([C@@H]2[C@@H](c3ccc(O)cc3)c3c(O)cc(O)cc3[C@H]2[C@H](OC)c2ccc(O)cc2)c1,0
C=C1C(=O)O[C@H]2C[C@@]3(C)[C@H](O)CC=C(C)[C@@H]3[C@@H](O)[C@H]12,0
CC[C@H](C)[C@@H]1N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)N=C(O)[C@H](CCC(=O)O)N=C(O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,0
C=C(C)C=C=C1C[C@@H]2O[C@@H](C(C)(C)O)C[C@@]2(O)[C@@H](Cl)[C@@H]1O,0
COc1c(O)c2c(c(C)c1C(=O)C=C(C)C)Oc1c(C=O)c(O)cc(C)c1C(=O)O2,0
COc1ccc2c(c1)O[C@@H]1c3ccc(O)cc3OC[C@H]21,0
C=C1CCC[C@@]23C4=C(C[C@]2(C)[C@@H](C)CC[C@@]13C)C(=O)C=C(NCCS(=O)(=O)O)C4=O,0
COC(=O)c1c(-c2c[nH]c3ccc(Cl)cc23)c(-c2c[nH]c3ccc(Cl)cc23)c(C(=O)OC)n1C,0
CC1=CCC[C@H]2[C@](C)(CC3=C(O)C(=O)C=C(NCCCS(C)=O)C3=O)[C@@H](C)CC[C@]12C,0
CC1=C2C[C@]3(C)[C@@H](C)CC[C@@H]4O[C@@]43C[C@@]2(O)OC1=O,0
C=C(CCC=C(C)C)C(O)Cc1c(O)c(CC2=C(O)C(C)(C)C(O)=C(C(=O)C(C)CC)C2=O)c(O)c(C(=O)C(C)C)c1O,0
COc1cc(O)c2c(=O)oc([C@H](O)[C@H](O)C(Cl)Cl)cc2c1,0
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0
COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)C/C=C/C(C)(C)O)c3O)O2)ccc1O,0
C/C(=C\C=C/[C@@H](C)[C@]1(C)CC[C@]2(C)C1=CC[C@@]1(O)[C@H]2CC[C@H]2C(C)(C)[C@H](O)CC[C@@]21C)C(=O)O,0
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,1
C[C@@H]1CC[C@H]2C[C@]3(C)CC[C@H]4C3[C@]1(CC[C@]4(C)O)C2(C)C,0
COc1cc(NC(C)CCCN)c2ncccc2c1,0
CCc1oc(=O)c(Cc2c(O)c3c(c(C(=O)[C@@H](C)CC)c2O)OC(C)(C)C=C3)c(O)c1C,0
CC(C)=CC[C@@H](O)/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1,0
COc1cc(C2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(OC)c1O,1
CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](Oc3ccc(O)cc3[C@@H]3CC(=O)c4c(O)cc(O)cc4O3)[C@@H]2OC(C)=O)[C@H](O)[C@@H](O)[C@@H]1O,0
CC1(C)OC2=C(C[C@H]1Cl)C(=O)c1c(O)cc(O)cc1C2=O,1
OCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,0
C=CC1CN(C)[C@H]2Cc3c([nH]c4ccccc34)[C@H](c3cc4c5c([nH]c4cc3OC)[C@]3(C(=O)OC)C[C@@H]4C[C@H](CC)[C@@H]3N(CC5)C4)C[C@H]1C2C(=O)OC,0
CS[C@@]1(CO)C(=O)N(C)[C@@](Cc2cn([C@]34C[C@]5(SC)C(=O)N(C)[C@@](CO)(SC)C(=O)N5[C@H]3Nc3ccccc34)c3ccccc23)(SC)C(=O)N1C,0
CC(C)C1=CC(=O)[C@](C)([C@H]2[C@H](O)C[C@@]3(C)[C@@H]4CC=C5[C@@H](CC[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C5(C)C)[C@]4(C)C(=O)C[C@]23C)O1,0
CCCCCC(=O)c1c(O)c(CC2=C(O)C(C)(C/C=C(\C)CCC=C(C)C)C(O)=C(C(C)=O)C2=O)c(O)c2c1OC(C)(C)C=C2,1
COc1c(Cl)c(C)c(Cl)c(O)c1C(=O)c1c(C=O)c(O)cc(O)c1CC=C(C)C,1
COc1ccc2c(c1)[nH]c1cc(O)c(C=O)cc12,0
O=C(O)C1(O)O[C@@H]2[C@@H](Cc3nc4c(O)cccc4nc3[C@H]2O)[C@H]1c1c[nH]c2ccccc12,0
O=C(O)CCCCCC[C@@H]1Cc2cc(O)cc(O)c2C(=O)O1,0
COc1cc2c(c(O)c1-c1c(OC)cc(O)c3c1C(=O)C1=C(C[C@@H](O)[C@@](C)(O)[C@@H]1O)C3=O)C(=O)C1=C(C[C@](C)(O)[C@H](O)C1)C2=O,0
O=C1OCc2c1c(O)cc1c(=O)c3cc4c(=O)c(O)cc(=O)c4c(O)c3c(=O)c21,0
CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,0
COc1cc(O)c2c(c1O)C(=O)c1cc(C)c(OC(C)=O)cc1C2=O,0
COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,0
C/C=C/c1cc2c(c(=O)o1)C(O)CC(C)O2,0
N=C(N)NCCCCN=C(O)[C@@]1(O)[C@H](Cc2c[nH]c3cc(Br)ccc23)[C@@](O)(Cc2c[nH]c3cc(Br)ccc23)C(=O)N1CCCCNC(=N)N,1
COC(=O)C[C@H]1OC(C)=C2C(=O)c3c(ccc([C@H]4C[C@@H](N(C)C)[C@H](O)[C@@H](C)O4)c3O)C(=O)C2=C1O,1
